dCoilTurns,dCoilOuter,dCoilInner,dShieldThickness,dShieldExtra,gCoilInterval,gCoilLength,gShieldThickness,gShieldExtra,mResRx,mResTx,mIndRx,mIndMutNormal,mIndTx,mIndMutMisaligned,eIndMutNormal,eIndMutMisaligned,eNormalK,eResEq,pDimension,pDimensionPenalty,pThickness,pThicknessPenalty,pNormalIndMutPenalty,pMisalignedIndMutPenalty,pNormalKPenalty,pResistancePenalty,目标函数
12,440,255,1.5,2,0.008409090909090908,0.1275,0.0015,0.002,0.01474509107,0.01474495641,125878.628924218,-22979.6546705486,125858.192435413,-10029.07428546,22.9796546705486,10.02907428546,0.18256887984967218,0.014745023739846276,0.444,1.5599999878018418,0.008,1.22,1.1635285705955984,0.5738415529133303,1.0824563537545513,1.4280610847335042,-7.027887549798826
10,480,250,5.5,14,0.012777777777777779,0.125,0.0055,0.014,,,,,,,,,,,,,,,,,,,
13,425,290,19,34,0.005625,0.145,0.019,0.034,0.01639620115,0.01639625146,196801.18192925,-38040.6374934534,196803.865338099,-17051.7525640801,38.0406374934534,17.0517525640801,0.19329344355942182,0.016396226304980704,0.493,0.9754123453884477,0.0255,1.0449996803321728,-2.848995890332491e-144,1.70517525640801,1.1205987377660769,1.4262264152166881,-6.272412435111396
15,485,240,20.5,39,0.00875,0.12,0.0205,0.039,0.01922447535,0.0192247441,215273.060773506,-55375.5371374991,215255.741604338,-26565.3745618816,55.3755371374991,26.565374561881598,0.2572442859871946,0.019224609724530377,0.563,2.805547356200136e-10,0.027,1.0299532401952365,0,2.65653745618816,1.1488694914054425,1.423083766972744,-6.258443955042138
12,450,220,1.5,31,0.010454545454545454,0.11,0.0015,0.031,0.01424153284,0.01424158978,120134.50075221,-25970.0994497018,120134.621997058,-11198.7869915537,25.9700994497018,11.1987869915537,0.21617508860517304,0.014241561309971541,0.512,0.015827864766640515,0.008,1.22,1.025914484306735,1.1198717344535272,1.143141746387009,1.428620487433365,-5.953376317347277
14,455,235,20,34,0.008461538461538461,0.1175,0.02,0.034,0.01707941701,0.01707926727,180503.372536877,-41658.164545589,180499.383427975,-18746.6168142449,41.658164545589,18.7466168142449,0.23079139347173433,0.017079342139835897,0.523,0.00036032667873735783,0.0265,1.034991125014131,-1.6836552517935082e-230,1.8746616814244899,1.1469706776694777,1.4254673976224046,-5.48245120840924
11,455,265,17,9,0.0095,0.1325,0.017,0.009,0.01401133603,0.01401126411,117831.140224688,-24490.0869116862,117831.165655448,-11323.6077523088,24.490086911686202,11.323607752308801,0.20784050992136724,0.014011300069953854,0.47300000000000003,1.269843288888497,0.0235,1.0649999995853936,1.1915781499623788,1.132358753940954,1.138753388988606,1.428876333255607,-7.226409914621437
11,445,270,19.5,8,0.00875,0.135,0.0195,0.008,0.01390710299,0.01390689381,120211.60035077,-23933.2026517628,120201.507462403,-10973.8712520013,23.9332026517628,10.973871252001299,0.19910064713652736,0.013906998399606706,0.461,1.3899968581492255,0.026,1.0399983156220642,1.199790179438149,1.0973224310296432,1.130377063424943,1.428992224000437,-7.286477071664462
10,470,295,22,19,0.00972222222222222,0.1475,0.022,0.019,0.0135302551,0.01353024145,113271.394279966,-25134.3906237491,113267.714201008,-12318.8995717355,25.1343906237491,12.3188995717355,0.22189891004339693,0.013530248274998278,0.508,0.05977163559837079,0.028499999999999998,1.008206756311851,1.154828395600326,1.231889957068905,1.1450556396141938,1.429410835250002,-6.029163219443648
15,460,210,22.5,36,0.008928571428571428,0.105,0.0225,0.036,0.01777886812,0.0177785889,188520.055969559,-45168.6409156288,188513.947007665,-20195.7090480212,45.1686409156288,20.1957090480212,0.23959982688503748,0.017778728509451846,0.532,0.000015849819332155084,0.028999999999999998,0.9752103523771268,0,2.01957090480212,1.148058866730627,1.4246903016561645,-5.5675462753853715
13,475,240,7,5,0.009791666666666666,0.12,0.007,0.005,0.01644686488,0.01644673508,146173.866917997,-32117.0917709773,146172.763291094,-14818.952289526,32.1170917709773,14.818952289525999,0.21971925414864873,0.01644679997987195,0.485,1.1423032214370727,0.0135,1.165,-5.030712970474491e-46,1.4818952289526,1.144405157303897,1.4261702222445867,-6.359773829938156
15,475,270,15.999999999999998,6,0.007321428571428571,0.135,0.015999999999999997,0.006,0.01973118791,0.01973161828,222935.040667228,-49033.7673751097,222958.491658563,-23540.3527562581,49.033767375109704,23.540352756258102,0.219934867353484,0.01973140309382663,0.487,1.1153622878903138,0.022499999999999996,1.0749999999850703,0,2.3540352756258103,1.1444734441241908,1.4225206632290814,-7.111391670854466
15,425,260,10,10,0.005892857142857143,0.13,0.01,0.01,0.01813132077,0.01813136484,215606.724998918,-39118.1635200427,215603.029933496,-16736.3755204549,39.1181635200427,16.736375520454903,0.18143450176636247,0.01813134280498661,0.445,1.549999983085226,0.0165,1.135,-6.946110783375884e-168,1.6736375520454903,1.0760195066301375,1.4242985079944592,-6.858955549755313
15,480,235,13,32,0.00875,0.1175,0.013,0.032,0.01896144709,0.0189611125,207513.548973115,-51194.532714335,207506.712796106,-23981.3579246733,51.194532714335,23.981357924673297,0.24670859443362664,0.01896127979426198,0.544,2.3907570237234866e-7,0.0195,1.1049999999999993,0,2.39813579246733,1.1485554338819683,1.4233763557841534,-6.075067821209154
12,430,255,6,10,0.007954545454545454,0.1275,0.006,0.01,0.01452933315,0.01452928638,133397.926034175,-24649.1006396704,133405.714620124,-10536.2730611348,24.6491006396704,10.5362730611348,0.1847733455939708,0.014529309764981181,0.45,1.4999999133337771,0.0125,1.175,1.1852586024823082,1.048710858090158,1.0934225128564752,1.4283007669277987,-7.430692653690517
15,485,205,22.5,0,0.01,0.1025,0.0225,0,0.01832070043,0.01832065817,171956.010460098,-40676.81851881,171977.619426491,-19027.735041095,40.67681851881,19.027735041095,0.23653876832287837,0.018320679299987815,0.485,1.1423032214370727,0.028999999999999998,0.9752103523771268,-3.75902613799085e-205,1.9027735041095,1.1477500312632907,1.4240881341111247,-6.592125243298115
11,395,235,1,37,0.008,0.1175,0.001,0.037,0.01225754809,0.01225727613,107312.426499167,-18634.8533490658,107312.305560096,-7130.55346958142,18.6348533490658,7.130553469581421,0.17365056832241713,0.01225741210924574,0.46900000000000003,1.3099573864690017,0.0075,1.225,8.74695689210748e-19,2.4619277188605836e-13,1.016857735229587,1.4308250976563937,-4.982640219355229
12,400,270,6,0,0.005909090909090909,0.135,0.006,0,0.01419055067,0.01419062077,134768.066500889,-20235.6530094055,134764.792110377,-8411.33714718104,20.235653009405503,8.41133714718104,0.1501535146041961,0.014190585719956714,0.4,1.9999999999999931,0.0125,1.175,3.226892649767746e-7,1.0602050788084512e-7,0.7487196206477931,1.4286771269778258,-5.352397176335385
15,435,275,12.5,31,0.005714285714285714,0.1375,0.0125,0.031,0.01878722604,0.01878713039,242703.439110936,-48876.6994532623,242707.975933085,-21741.0143116376,48.8766994532623,21.7410143116376,0.2013825713223681,0.018787178214939127,0.497,0.7529903359889053,0.019,1.1099999999999997,0,2.17410143116376,1.1331182088287188,1.423569801983401,-6.5937797779647855
15,470,265,10,9,0.007321428571428571,0.1325,0.01,0.009,0.01946797796,0.01946818147,219446.757107779,-47392.9168534042,219424.266218673,-22226.1012370463,47.392916853404195,22.2261012370463,0.21597651426799497,0.019468079714734077,0.488,1.0998554448424576,0.0165,1.135,0,2.22261012370463,1.1430623562306381,1.4228132447614066,-7.023341169539132
12,455,260,15,5,0.008863636363636363,0.13,0.015,0.005,0.01517175637,0.01517157403,135232.225480233,-27743.9854881148,135222.945431392,-12764.9057937136,27.7439854881148,12.7649057937136,0.20516513262386754,0.015171665199726068,0.465,1.349988423931475,0.0215,1.0849999999994624,4.239340741773885e-7,1.2764905793701065,1.1367333378021538,1.4275870386669711,-6.275799803704242
11,460,265,8.5,28,0.00975,0.1325,0.0085,0.028,0.01411055247,0.01411025261,122935.62139896,-27169.7294940213,122920.578897155,-12506.950350321,27.1697294940213,12.506950350321,0.22102130848969742,0.01411040253920346,0.516,0.004035992425213973,0.015,1.15,0.0004980578553568707,1.2506950350158967,1.14480411901963,1.428766219400885,-4.978799423716982
11,485,230,16.5,37,0.01275,0.115,0.0165,0.037,0.01394886309,0.01394865741,110311.284355702,-28163.7277507478,110318.402216402,-13392.4715785526,28.1637277507478,13.3924715785526,0.2553031570953181,0.013948760249620896,0.5589999999999999,1.1793943548568594e-9,0.023,1.0699999999213234,1.1172204313470078e-9,1.3392471578552576,1.1488419227524616,1.4289458219448656,-4.987034904770523
15,455,280,20,34,0.00625,0.14,0.02,0.034,0.01945319949,0.01945300535,249408.662208346,-55313.6107021508,249432.281521683,-25929.0616009396,55.3136107021508,25.9290616009396,0.221768527461087,0.019453102419757812,0.523,0.00036032667873735783,0.0265,1.034991125014131,0,2.59290616009396,1.1450191189864727,1.422829886200269,-6.1961066169735695
13,470,235,14.5,9,0.009791666666666666,0.1175,0.0145,0.009,0.01621857512,0.01621860638,147202.487219177,-32940.7614778557,147187.457049623,-15147.8121927607,32.9407614778557,15.1478121927607,0.22378999121458276,0.01621859074999247,0.488,1.0998554448424576,0.021,1.089999999999898,-1.8580199851596923e-56,1.51478121927607,1.1455539755358504,1.426423788055564,-6.2766144277098395
12,485,200,12,13,0.012954545454545455,0.1,0.012,0.013,0.01458690501,0.01458667694,111251.802596927,-26684.5699104065,111249.034464443,-12288.2863737993,26.6845699104065,12.288286373799298,0.2398604002115415,0.014586790974554254,0.511,0.02218273971593143,0.0185,1.115,0.07125171831216956,1.228828637238158,1.1480822302485134,1.428236898917162,-5.013582224431934
15,485,295,15.5,1,0.0067857142857142855,0.1475,0.0155,0.001,0.0206459951,0.0206457701,238994.22850058,-52130.3371516027,238978.867193509,-26089.7455098048,52.130337151602696,26.0897455098048,0.21813084312966927,0.020645882599693494,0.487,1.1153622878903138,0.022,1.0799999999971672,0,2.60897455098048,1.1438731313991604,1.4215045748892294,-7.36971454515635
15,485,260,11,19,0.008035714285714287,0.13,0.011,0.019,0.01974123532,0.01974128536,222436.707944067,-52672.8808666848,222451.466036043,-25259.0374349612,52.6728808666848,25.2590374349612,0.23679155336694047,0.019741260339984145,0.523,0.00036032667873735783,0.017499999999999998,1.125,0,2.5259037434961202,1.1477780565886506,1.422509710733351,-6.221551837496859
13,420,210,16.5,20,0.00875,0.105,0.0165,0.02,0.01449386715,0.01449386835,134503.385321837,-26368.3636354132,134480.68237236,-10605.6353666166,26.3683636354132,10.6056353666166,0.1960589261317315,0.014493867749999988,0.45999999999999996,1.3999977325681636,0.023,1.0699999999213234,0.5680629892107805,1.0580845203574099,1.12584872698601,1.4283401469444446,-6.650334115988132
12,415,275,11,20,0.006363636363636363,0.1375,0.011,0.02,0.01461700629,0.01461712476,151670.769691144,-26879.5823231829,151699.70705168,-11480.3371402565,26.879582323182902,11.4803371402565,0.17720631706856463,0.014617065524879975,0.45499999999999996,1.4499995564417714,0.017499999999999998,1.125,0.011107879230643974,1.1480332865297376,1.0470380689995678,1.4282032605279111,-6.209382051729632
14,455,215,12,19,0.00923076923076923,0.1075,0.012,0.019,0.01659805573,0.01659775868,160841.131272984,-35454.2260664302,160851.256750205,-15461.0887191275,35.4542260664302,15.461088719127499,0.22042315829640985,0.016597907204335467,0.493,0.9754123453884477,0.0185,1.115,-8.843126097055184e-95,1.5461088719127498,1.144624789630334,1.4260023253285161,-6.207148332260047
11,430,290,3,9,0.007,0.145,0.003,0.009,0.01398551638,0.01398556398,128108.793104648,-22109.5157006557,128140.253593307,-9861.58406887875,22.1095157006557,9.86158406887875,0.17256271703010465,0.01398554017997975,0.448,1.5199999549107974,0.0095,1.205,1.0522535830427364,0.1975687767506045,1.0066992366408825,1.428904955355578,-6.410426506700599
10,390,285,2,7,0.005833333333333333,0.1425,0.002,0.007,0.01191393867,0.01191362933,103643.892698992,-14391.3566503077,103677.814690605,-5917.7573316703,14.3913566503077,5.9177573316703,0.1388311626809333,0.011913783998996003,0.404,1.9599999999999749,0.0085,1.2149999999999999,-1.0787631308598832e-65,1.1045935570296206e-18,0.6050781488420423,1.4312069066677822,-5.2112850555098
11,435,270,14.5,27,0.00825,0.135,0.0145,0.027,0.01370854104,0.01370855818,126162.314857333,-25436.5641440207,126157.755123954,-11296.5975900661,25.4365641440207,11.2965975900661,0.20162141006112252,0.01370854960999732,0.489,1.0823338864217036,0.021,1.089999999999898,1.1265032689744494,1.1296571172375058,1.1333780403873166,1.4292127226555587,-6.9910850356764325
13,400,230,12,23,0.007083333333333333,0.115,0.012,0.023,0.0144737127,0.0144735158,146964.484214988,-26062.5589254048,146978.177191403,-10112.6210484872,26.062558925404797,10.1126210484872,0.17733090412249164,0.01447361424966517,0.446,1.5399999765458317,0.0185,1.115,0.9804971661491195,0.7636433329047518,1.0480036009620797,1.4283626508337055,-6.8755067273954875
13,450,255,15,3,0.008125,0.1275,0.015,0.003,0.01619824515,0.0161982182,154563.169522812,-31049.6828093377,154609.375035062,-14060.2453332815,31.0496828093377,14.0602453332815,0.20085666533221339,0.016198231674994394,0.456,1.4399993852339081,0.0215,1.0849999999994624,-3.9095787538354765e-34,1.40602453332815,1.1325289948020865,1.4264464092500062,-6.489999322613613
12,400,265,6.5,39,0.006136363636363637,0.1325,0.0065,0.039,0.01408778488,0.01408755477,150725.635840496,-26727.2989524829,150729.31269388,-10815.3222083478,26.7272989524829,10.8153222083478,0.17732201169305511,0.014087669824530169,0.47800000000000004,1.2192033822881854,0.013,1.17,0.04849123551252748,1.0812210383623906,1.0479349037393295,1.4287914779727442,-5.995642037875177
11,420,265,10,20,0.00775,0.1325,0.01,0.02,0.01331714953,0.0133173187,121340.512980256,-22293.7821412821,121343.062513973,-9484.86127805768,22.2937821412821,9.48486127805768,0.18372716074510365,0.013317234114731378,0.45999999999999996,1.3999977325681636,0.0165,1.135,1.0911562824632273,0.005461400641865487,1.0884645893428955,1.4296475176502985,-6.149727522666451
15,465,265,8,4,0.0071428571428571435,0.1325,0.008,0.004,0.01933375958,0.01933346251,213637.914885426,-44231.413703413,213662.343411686,-20596.7435844281,44.231413703413004,20.5967435844281,0.2070273205636102,0.019333611044429422,0.47300000000000003,1.269843288888497,0.014499999999999999,1.155,-6.986215731852435e-304,2.05967435844281,1.138179060853703,1.4229626543950784,-7.045659362580089
10,485,225,22.5,14,0.014444444444444444,0.1125,0.0225,0.014,0.01260991593,0.01260987217,85807.4124440106,-20815.2361125101,85802.8185165752,-9907.61829497106,20.815236112510103,9.90761829497106,0.24258735628354214,0.012609894049981018,0.513,0.011269742951705356,0.028999999999999998,0.9752103523771268,0.00042032980390793864,0.2815554722844949,1.1483017019691735,1.4304334510555767,-3.8471910504419853
12,430,255,4.5,10,0.007954545454545454,0.1275,0.0045,0.01,0.01452955595,0.01452942953,132992.34803593,-24433.4323319014,132978.488597745,-10415.2577102859,24.4334323319014,10.4152577102859,0.18373016135394077,0.014529492739862504,0.45,1.4999999133337771,0.011,1.19,1.193401885087038,1.0254025037991936,1.0884794343009763,1.4283005636223751,-7.42558430014336
14,415,290,7.5,33,,,,,,,,,,,,,,,,,,,,,,,
13,435,275,17.5,10,0.006666666666666667,0.1375,0.0175,0.01,0.01629465842,0.01629537365,173202.380309791,-32871.4965566403,173190.956830612,-14804.3271434978,32.871496556640295,14.8043271434978,0.18979289177950673,0.01629501603107584,0.455,1.4499995564417707,0.024,1.059999997815177,-1.539277698995982e-55,1.48043271434978,1.1118449618858692,1.4263388710765823,-6.528616101569179
11,450,220,22.5,2,0.0115,0.11,0.0225,0.002,0.01306679172,0.01306648874,96103.0686941899,-20100.578229704,96088.2457726796,-8902.48083039962,20.100578229704,8.90248083039962,0.20917259809836128,0.013066640229121839,0.454,1.459999679984728,0.028999999999999998,0.9752103523771268,5.0774560295844364e-8,0.000015241875862489866,1.1396273454995929,1.4299259553009758,-5.004778625812846
14,465,260,14.5,8,0.007884615384615386,0.13,0.0145,0.008,0.0179323488,0.0179320604,187456.547128831,-40270.1321451707,187433.075563055,-18774.9128672546,40.2701321451707,18.7749128672546,0.21483727362171212,0.017932204599420215,0.48100000000000004,1.1878901840321967,0.021,1.089999999999898,-4.499687911080394e-195,1.8774912867254598,1.1425871432570869,1.424519772667311,-6.722488386681952
13,460,250,4.5,11,0.00875,0.125,0.0045,0.011,0.01632004763,0.01631993385,154286.558396123,-32272.868421143,154318.280810377,-14533.1532486633,32.272868421143,14.5331532486633,0.20915335400850224,0.01631999073990084,0.48200000000000004,1.1770823046751706,0.011,1.19,-6.465555468711391e-48,1.45331532486633,1.1396152770074839,1.42631112140011,-6.386324027949094
11,440,270,18.5,10,0.0085,0.135,0.0185,0.01,0.01380796077,0.01380795739,120978.043333752,-23709.811642006,121015.209310474,-10742.4619046377,23.709811642006,10.742461904637699,0.1959543223834678,0.013807959079999897,0.46,1.3999977325681632,0.024999999999999998,1.049999939333644,1.197013167156487,1.0736059047536723,1.1256718379621327,1.4291022676888891,-7.275390849462988
15,390,215,17.5,30,0.00625,0.1075,0.0175,0.03,0.01602894978,0.01602876663,186020.102248375,-33020.3542691366,186020.623271701,-12333.6407497898,33.020354269136604,12.333640749789799,0.17750935316562347,0.01602885820473841,0.45,1.4999999133337771,0.024,1.059999997815177,-1.6019362292268993e-57,1.2333640748885695,1.049375080797661,1.4266346019947351,-6.269373668829919
14,390,245,3,39,0.0055769230769230765,0.1225,0.003,0.039,0.01568967943,0.01568959761,186711.857922763,-31975.1441582479,186715.015949144,-12195.9012298376,31.975144158247897,12.1959012298376,0.1712525069653098,0.015689638519946664,0.468,1.319969232703649,0.0095,1.205,-2.460586991310011e-44,1.2195901226293255,0.9939651748559823,1.4270115127556149,-6.165536042944572
15,470,290,22.5,36,0.0064285714285714285,0.145,0.0225,0.036,0.02011397405,0.02011404538,260331.903108778,-60901.9347137804,260333.788871092,-29649.1616795701,60.9019347137804,29.649161679570103,0.23393872748786543,0.020114009714968382,0.5419999999999999,4.822862560452094e-7,0.028999999999999998,0.9752103523771268,0,2.96491616795701,1.1474328535183453,1.4220955447611463,-6.509655400899884
12,480,280,6.5,27,0.009090909090909092,0.14,0.0065,0.027,0.01612263991,0.01612242066,154752.969436117,-35884.0343594756,154736.262338158,-17290.464901078,35.8840343594756,17.290464901078,0.2318919737920518,0.016122530284627304,0.534,0.000007898317905517113,0.013,1.17,-2.668725521164905e-102,1.7290464901078,1.1471428435308406,1.4265305219059696,-5.472727753862515
11,435,260,2.5,13,0.00875,0.13,0.0025,0.013,0.01352060919,0.01352035591,114206.184465867,-21349.4116763745,114214.127108589,-9235.97469654731,21.3494116763745,9.23597469654731,0.18693093921572884,0.013520482549406911,0.461,1.3899968581492255,0.009,1.21,0.09560293630863814,0.0004437662638191982,1.1023488942928739,1.4294216860562146,-5.2278141410707715
13,435,250,9,11,0.007708333333333333,0.125,0.009,0.011,0.01573659453,0.01573653208,154958.560341003,-29785.6890998414,154973.110446149,-12838.752905816,29.7856890998414,12.838752905816,0.19220810223760537,0.01573656330496902,0.457,1.4299991479831085,0.0155,1.145,4.789723073185142e-23,1.2838752905809974,1.1181689844340532,1.42695937410559,-6.404002797103749
12,395,295,7.5,21,,,,,,,,,,,,,,,,,,,,,,,
11,485,245,4.5,33,0.012,0.1225,0.0045,0.033,0.01423054534,0.01423025129,114522.029653082,-28035.8137678614,114526.573206713,-13256.8493895177,28.0358137678614,13.2568493895177,0.24480231202753583,0.014230398314240486,0.5509999999999999,2.0285693982232682e-8,0.011,1.19,7.321781053083979e-9,1.3256849389517606,1.148448889244267,1.428632890761955,-5.092766746565458
15,485,235,16.5,1,0.008928571428571428,0.1175,0.0165,0.001,0.01909554541,0.01909563699,192053.974363938,-44375.8686405201,192045.43461403,-21056.9342590765,44.3758686405201,21.056934259076503,0.23106449848264837,0.0190955911999451,0.487,1.1153622878903138,0.023,1.0699999999213234,0,2.10569342590765,1.1470145132287164,1.42322712088895,-6.861297347836953
12,415,240,19,15,0.007954545454545454,0.12,0.019,0.015,0.01389733578,0.01389723885,129061.348822,-23934.4763152782,129078.45501716,-9901.26180757037,23.9344763152782,9.90126180757037,0.18543809216453364,0.013897287314915492,0.44499999999999995,1.5499999830852267,0.0255,1.0449996803321728,1.1997960470508495,0.26874946077917017,1.0963525854911753,1.4290030140945382,-6.588900770833133
11,450,265,15,9,0.00925,0.1325,0.015,0.009,0.01391188335,0.01391222844,117501.597371433,-23840.3826090807,117525.409287311,-10910.0978472131,23.840382609080702,10.910097847213098,0.20287355968461732,0.01391205589393,0.468,1.319969232703649,0.0215,1.0849999999994624,1.1990584581513644,1.0908880889550754,1.1346657562933802,1.4289866045622999,-7.258568140665231
15,390,235,19,1,0.005535714285714285,0.1175,0.019,0.001,0.01654590824,0.01654594078,187464.580727714,-29489.1105701079,187490.295620293,-11519.694853033,29.4891105701079,11.519694853032998,0.15729418391181355,0.016545924509992004,0.392,2.0799999999999996,0.0255,1.0449996803321728,6.48856470069831e-20,1.1519691959089966,0.8368017362975109,1.4260600838777866,-6.539830696416466
12,445,260,10,0,0.008409090909090908,0.13,0.01,0,0.01495615125,0.01495585598,130672.281269721,-25005.6805865856,130678.805933824,-11221.2304104895,25.0056805865856,11.221230410489499,0.19135700457142701,0.014956003614271327,0.445,1.549999983085226,0.0165,1.135,1.1645761188888966,1.1221174653150634,1.1160939554739748,1.4278266626508096,-7.51561418541397
12,480,265,10,10,0.009772727272727273,0.1325,0.01,0.01,0.01581410939,0.01581415036,140231.512229467,-31515.1462816635,140263.985984824,-15090.9408022827,31.5151462816635,15.090940802282699,0.22471053327772833,0.015814129874986732,0.5,0.5,0.0165,1.135,-4.3782209259410767e-39,1.50909408022827,1.1457765724988014,1.4268731890277926,-5.716743841754864
14,475,230,2,2,0.009423076923076923,0.115,0.002,0.002,0.01746070372,0.01746056347,158507.726819057,-33980.3460290671,158496.731737434,-15455.1045809843,33.9803460290671,15.4551045809843,0.2143840260432862,0.017460633594859182,0.479,1.2088976280547754,0.0085,1.2149999999999999,-3.931137527129843e-71,1.54551045809843,1.1423883181349517,1.4250437404501564,-6.5368401447383135
12,440,200,17,39,0.010909090909090908,0.1,0.017,0.039,0.01361494252,0.01361501306,114259.213346545,-25637.9734290587,114254.42801145,-10829.404734115,25.6379734290587,10.829404734115,0.22438899736856543,0.013614977789954316,0.518,0.002027550988440504,0.0235,1.0649999995853936,1.101569808680507,1.0826698053379136,1.1457002339801026,1.4293166913444952,-5.826284089916853
15,470,295,21,30,0.00625,0.1475,0.021,0.03,0.02024351139,0.02024352855,262705.697907451,-59945.0619951445,262678.831187579,-29255.7836974457,59.9450619951445,29.2557836974457,0.2281950029125449,0.02024351996999818,0.53,0.00003177850809170379,0.0275,1.0247536804943604,0,2.92557836974457,1.146514658535048,1.4219516444777798,-6.51883013175985
14,390,210,2,33,0.006923076923076923,0.105,0.002,0.033,0.01484686728,0.01484675512,155750.407296227,-26922.909162716,155744.674838399,-9749.11940149449,26.922909162716003,9.74911940149449,0.17286249903386355,0.014846811199894085,0.456,1.4399993852339081,0.0085,1.2149999999999999,0.007141264977219646,0.07335544422692375,1.0095377813252062,1.4279479875556733,-5.172981863318931
12,400,275,4.5,14,0.005681818181818182,0.1375,0.0045,0.014,0.01429360236,0.01429341552,148601.639671396,-23319.1249355803,148589.060964461,-9574.0792779022,23.3191249355803,9.5740792779022,0.15693038110933508,0.01429350893969471,0.42800000000000005,1.7199999999350672,0.011,1.19,1.1837829057149682,0.013342944996836454,0.8323882944563622,1.4285627678447836,-6.368076912948018
12,450,290,20.5,5,0.007272727272727273,0.145,0.0205,0.005,0.01568090828,0.01568062653,153527.230268423,-30139.138114732,153541.356673063,-14296.4017184467,30.139138114732,14.296401718446699,0.1963023209037534,0.01568076740436719,0.46,1.3999977325681632,0.027,1.0299532401952365,-9.163562688387167e-26,1.4296401718446698,1.126254357872917,1.4270213695507032,-6.412866872031689
15,390,295,19.5,37,,,,,,,,,,,,,,,,,,,,,,,
12,445,270,17,2,0.007954545454545454,0.135,0.017,0.002,,,,,,,,,,,,,,,,,,,
11,390,295,13.500000000000002,37,,,,,,,,,,,,,,,,,,,,,,,
15,395,275,4,39,,,,,,,,,,,,,,,,,,,,,,,